"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"9","Arc de triomphe du Carrousel, Paris","188","0 Avenue des Champs-Élysées, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",727,468,1128
"9","Arc de triomphe du Carrousel, Paris","189","0 Rue de Monceau, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",609,420,882
"9","Arc de triomphe du Carrousel, Paris","190","Avenue Franklin Delano Roosevelt, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",291,168,502
"9","Arc de triomphe du Carrousel, Paris","191","0 Rue François 1er, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",388,245,612
"9","Arc de triomphe du Carrousel, Paris","192","0 Rue Pierre Semard, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",711,463,1091
"9","Arc de triomphe du Carrousel, Paris","193","0 Cité d'Antin, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",409,259,644
"9","Arc de triomphe du Carrousel, Paris","194","0 Cité Condorcet, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",704,470,1053
"9","Arc de triomphe du Carrousel, Paris","195","0 Rue Victor Massé, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",769,510,1159
"9","Arc de triomphe du Carrousel, Paris","196","0 Rue du Faubourg Montmartre, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",534,347,819
"9","Arc de triomphe du Carrousel, Paris","197","0 Rue Chaptal, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",762,525,1105
"9","Arc de triomphe du Carrousel, Paris","198","0 Rue Jean-Baptiste Pigalle, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",620,431,891
"9","Arc de triomphe du Carrousel, Paris","199","0 Rue de Calais, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",600,414,868
"9","Arc de triomphe du Carrousel, Paris","200","0 Opéra Garnier, Rue Scribe, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",340,215,535
"9","Arc de triomphe du Carrousel, Paris","201","0 Rue de Bellefond, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",608,401,920
"9","Arc de triomphe du Carrousel, Paris","202","0 Rue Turgot, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",725,490,1071
"9","Arc de triomphe du Carrousel, Paris","203","0 Rue Taitbout, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",595,398,887
"9","Arc de triomphe du Carrousel, Paris","204","0 Rue du Delta, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",853,571,1272
"9","Arc de triomphe du Carrousel, Paris","205","0 Rue Hippolyte Lebas, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",650,433,973
"9","Arc de triomphe du Carrousel, Paris","206","0 Rue Notre Dame de Lorette, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",721,485,1071
"9","Arc de triomphe du Carrousel, Paris","207","0 Rue de Budapest, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",495,315,777
"9","Arc de triomphe du Carrousel, Paris","208","0 Rue Bergère, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",651,398,1062
"9","Arc de triomphe du Carrousel, Paris","209","0 Rue de la Victoire, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",434,280,670
"9","Arc de triomphe du Carrousel, Paris","210","0 Rue de la Grange Batelière, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",603,376,965
"9","Arc de triomphe du Carrousel, Paris","211","0 Rue Saint-Georges, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",455,301,686
"9","Arc de triomphe du Carrousel, Paris","212","0 Rue de Caumartin, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",452,265,770
"9","Arc de triomphe du Carrousel, Paris","213","0 Rue Lentonnet, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",763,505,1150
"9","Arc de triomphe du Carrousel, Paris","214","0 Rue de la Victoire, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",468,297,735
"9","Arc de triomphe du Carrousel, Paris","215","0 Rue Pillet-Will, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",443,291,673
"9","Arc de triomphe du Carrousel, Paris","216","0 Boulevard Haussmann, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",406,254,647
"9","Arc de triomphe du Carrousel, Paris","217","0 Rue du Helder, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",544,332,890
"9","Arc de triomphe du Carrousel, Paris","218","0 Rue Viollet-le-Duc, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",802,546,1177
"9","Arc de triomphe du Carrousel, Paris","219","0 Rue de Milan, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",567,371,865
"9","Arc de triomphe du Carrousel, Paris","220","0 Rue de Maubeuge, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",633,416,961
"9","Arc de triomphe du Carrousel, Paris","221","0 Rue Duperré, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",783,555,1104
"9","Arc de triomphe du Carrousel, Paris","222","0 Rue Laferrière, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",635,427,943
"9","Arc de triomphe du Carrousel, Paris","223","0 Square Moncey, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",531,348,809
"9","Arc de triomphe du Carrousel, Paris","224","0 Rue de l'Agent Bailly, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",740,486,1125
"9","Arc de triomphe du Carrousel, Paris","225","0 Rue Bleue, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",566,371,861
"9","Arc de triomphe du Carrousel, Paris","226","100 Rue la Fayette, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",980,657,1460
"9","Arc de triomphe du Carrousel, Paris","227","0 Passage du Désir, Paris-10E-Arrondissement","09/03/2016 - 10/01/2016, Every day, Daily Average",645,393,1056
"9","Arc de triomphe du Carrousel, Paris","228","0 Rue Dieu, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",961,637,1449
"9","Arc de triomphe du Carrousel, Paris","229","0 Rue de Nancy, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",862,514,1444
"9","Arc de triomphe du Carrousel, Paris","230","0 Rue Bouchardon, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",911,544,1524
"9","Arc de triomphe du Carrousel, Paris","231","0 Passage des Récollets, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",751,464,1213
"9","Arc de triomphe du Carrousel, Paris","232","0 Rue Lucien Sampaix, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",890,571,1386
"9","Arc de triomphe du Carrousel, Paris","233","0 Rue Saint-Laurent, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",760,458,1258
"9","Arc de triomphe du Carrousel, Paris","234","0 Rue Bichat, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1088,709,1667
"9","Arc de triomphe du Carrousel, Paris","235","100 Rue de Maubeuge, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",933,603,1441
"9","Arc de triomphe du Carrousel, Paris","236","0 Quai de Valmy, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",939,618,1424
"9","Arc de triomphe du Carrousel, Paris","237","0 Rue de Paradis, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",751,482,1167
"9","Arc de triomphe du Carrousel, Paris","238","0 U 10, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1057,722,1547
"9","Arc de triomphe du Carrousel, Paris","239","0 Passage Hébrard, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1126,781,1622
"9","Arc de triomphe du Carrousel, Paris","240","0 Rue Vicq d'Azir, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1028,693,1524
"9","Arc de triomphe du Carrousel, Paris","241","0 Rue Marie et Louise, Paris-10E-Arrondissement","09/03/2016 - 10/01/2016, Every day, Daily Average",916,608,1378
"9","Arc de triomphe du Carrousel, Paris","242","0 Passage de l'Industrie, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",615,370,1022
"9","Arc de triomphe du Carrousel, Paris","243","0 Rue de Mazagran, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",733,444,1209
"9","Arc de triomphe du Carrousel, Paris","244","100 Rue la Fayette, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",807,515,1263
"9","Arc de triomphe du Carrousel, Paris","245","0 Rue de Paradis, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",926,562,1523
"9","Arc de triomphe du Carrousel, Paris","246","0 Rue Louis Blanc, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",913,596,1396
"9","Arc de triomphe du Carrousel, Paris","247","0 Rue du Château Landon, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1209,795,1837
"9","Arc de triomphe du Carrousel, Paris","248","200 Quai de Jemmapes, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1147,775,1697
"9","Arc de triomphe du Carrousel, Paris","249","0 Rue Louis Blanc, Paris-10E-Arrondissement","09/03/2016 - 10/01/2016, Every day, Daily Average",1243,850,1817
"9","Arc de triomphe du Carrousel, Paris","250","0 Rue Jean et Marie Moinon, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1143,802,1627
"9","Arc de triomphe du Carrousel, Paris","251","0 Rue du Terrage, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",906,582,1409
"9","Arc de triomphe du Carrousel, Paris","252","0 Cour de la Grâce de Dieu, Paris-10E-Arrondissement","09/03/2016 - 10/01/2016, Every day, Daily Average",1311,910,1887
"9","Arc de triomphe du Carrousel, Paris","253","200 Rue du Faubourg Saint-Martin, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1044,692,1574
"9","Arc de triomphe du Carrousel, Paris","254","0 Rue Juliette Dodu, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",996,668,1483
"9","Arc de triomphe du Carrousel, Paris","255","0 Passage Delanos, Paris-10E-Arrondissement","09/03/2016 - 10/01/2016, Every day, Daily Average",861,544,1360
"9","Arc de triomphe du Carrousel, Paris","256","0 Rue de Rocroy, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",738,466,1167
"9","Arc de triomphe du Carrousel, Paris","257","0 Rue Saint-Vincent de Paul, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1121,750,1674
"9","Arc de triomphe du Carrousel, Paris","258","0 Rue des Écluses Saint-Martin, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1042,702,1545
"9","Arc de triomphe du Carrousel, Paris","259","0 Rue d'Aix, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1113,728,1700
"9","Arc de triomphe du Carrousel, Paris","260","0 Rue d'Hauteville, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",743,481,1147
"9","Arc de triomphe du Carrousel, Paris","261","0 Rue Albert Thomas, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",944,595,1497
"9","Arc de triomphe du Carrousel, Paris","262","100 Rue du Faubourg Saint-Martin, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",862,531,1396
"9","Arc de triomphe du Carrousel, Paris","263","0 Rue Pierre Dupont, Paris-10E-Arrondissement","09/03/2016 - 10/01/2016, Every day, Daily Average",1071,714,1605
"9","Arc de triomphe du Carrousel, Paris","264","0 Rue Demarquay, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",835,551,1264
"9","Arc de triomphe du Carrousel, Paris","265","100 Rue de Maubeuge, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1166,803,1692
"9","Arc de triomphe du Carrousel, Paris","266","0 Rue Tesson, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1142,755,1726
"9","Arc de triomphe du Carrousel, Paris","267","0 Rue de Lancry, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",896,556,1442
"9","Arc de triomphe du Carrousel, Paris","268","0 Rue Saint-Sabin, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1015,643,1600
"9","Arc de triomphe du Carrousel, Paris","269","0 Rue Neuve-des-Boulets, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1094,743,1609
"9","Arc de triomphe du Carrousel, Paris","270","0 Avenue Parmentier, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1148,784,1679
"9","Arc de triomphe du Carrousel, Paris","271","0 Cité Joly, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1133,779,1647
"9","Arc de triomphe du Carrousel, Paris","272","100 Boulevard de Charonne, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1239,892,1720
"9","Arc de triomphe du Carrousel, Paris","273","0 Villa Nicolas de Blègny, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",761,524,1103
"9","Arc de triomphe du Carrousel, Paris","274","0 Rue de la Folie Méricourt, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",915,596,1403
"9","Arc de triomphe du Carrousel, Paris","275","0 Rue du Grand Prieuré, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",837,547,1278
"9","Arc de triomphe du Carrousel, Paris","276","0 Rue de la Folie Méricourt, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1056,703,1585
"9","Arc de triomphe du Carrousel, Paris","277","0 Rue Robert et Sonia Delaunay, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1095,755,1586
"9","Arc de triomphe du Carrousel, Paris","278","0 Rue Mercœur, Paris-11E-Arrondissement","09/03/2016 - 10/01/2016, Every day, Daily Average",1152,791,1677
"9","Arc de triomphe du Carrousel, Paris","279","0 Rue de Crussol, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",891,568,1395
"9","Arc de triomphe du Carrousel, Paris","280","0 Rue Gonnet, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",944,625,1424
"9","Arc de triomphe du Carrousel, Paris","281","0 Impasse Truillot, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",914,598,1396
"9","Arc de triomphe du Carrousel, Paris","282","0 Rue de la Croix Faubin, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1077,761,1523
"9","Arc de triomphe du Carrousel, Paris","283","0 Rue de la Folie Méricourt, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",960,639,1440
"9","Arc de triomphe du Carrousel, Paris","284","0 Rue des Nanettes, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1111,768,1605
"9","Arc de triomphe du Carrousel, Paris","285","0 Rue Robert-Houdin, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1212,848,1731
"9","Arc de triomphe du Carrousel, Paris","286","0 Rue Lacharrière, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1120,784,1598
"9","Arc de triomphe du Carrousel, Paris","287","0 Rue Alphonse Baudin, Paris-11E-Arrondissement","09/03/2016 - 10/01/2016, Every day, Daily Average",1040,668,1618
"9","Arc de triomphe du Carrousel, Paris","288","0 Rue Saint-Bernard, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",887,593,1324
"9","Arc de triomphe du Carrousel, Paris","289","0 Rue de la Folie Méricourt, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",937,631,1389
"9","Arc de triomphe du Carrousel, Paris","290","0 Rue de la Folie-Regnault, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1185,846,1658
"9","Arc de triomphe du Carrousel, Paris","291","0 Cour Debille, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",953,635,1429
"9","Arc de triomphe du Carrousel, Paris","292","0 Boulevard Richard Lenoir, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",695,442,1091
"9","Arc de triomphe du Carrousel, Paris","293","0 Passage Saint-Bernard, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",911,596,1391
"9","Arc de triomphe du Carrousel, Paris","294","0 Rue du Moulin Joly, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1255,872,1805
"9","Arc de triomphe du Carrousel, Paris","295","0 Rue des Taillandiers, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",781,542,1124
"9","Arc de triomphe du Carrousel, Paris","296","0 Rue Merlin, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1112,770,1605
"9","Arc de triomphe du Carrousel, Paris","297","0 Impasse de la Baleine, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1042,719,1509
"9","Arc de triomphe du Carrousel, Paris","298","100 Rue Oberkampf, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1050,732,1504
"9","Arc de triomphe du Carrousel, Paris","299","0 Cité Dupont, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",979,679,1411
"9","Arc de triomphe du Carrousel, Paris","300","0 Rue Cesselin, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1012,676,1513
"9","Arc de triomphe du Carrousel, Paris","301","0 Passage de la Folie-Regnault, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1200,849,1694
"9","Arc de triomphe du Carrousel, Paris","302","0 Rue Sedaine, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",986,674,1441
"9","Arc de triomphe du Carrousel, Paris","303","0 Passage Charles Dallery, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",862,591,1256
"9","Arc de triomphe du Carrousel, Paris","304","100 Avenue Parmentier, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1110,756,1629
"9","Arc de triomphe du Carrousel, Paris","305","0 Impasse Carrière-Mainguet, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1176,748,1846
"9","Arc de triomphe du Carrousel, Paris","306","0 Rue Camille Desmoulins, Paris-11E-Arrondissement","09/03/2016 - 10/01/2016, Every day, Daily Average",1090,727,1633
"9","Arc de triomphe du Carrousel, Paris","307","100 Rue Saint-Maur, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1098,750,1606
"9","Arc de triomphe du Carrousel, Paris","308","0 Rue des 3 Bornes, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1072,734,1564
"9","Arc de triomphe du Carrousel, Paris","309","0 Cité Souzy, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1009,705,1442
"9","Arc de triomphe du Carrousel, Paris","310","0 Rue Guénot, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1134,777,1653
"9","Arc de triomphe du Carrousel, Paris","311","0 Impasse du Bureau, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1205,850,1707
"9","Arc de triomphe du Carrousel, Paris","312","0 Rue du Moulin Joly, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1201,855,1685
"9","Arc de triomphe du Carrousel, Paris","313","200 Boulevard Voltaire, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1061,754,1492
"9","Arc de triomphe du Carrousel, Paris","314","0 Rue Richard Lenoir, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1123,739,1706
