"Origin Movement ID","Origin Display Name","Origin Geometry","Destination Movement ID","Destination Display Name","Destination Geometry","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"1844","Sydney - Haymarket - The Rocks (1844)","[[151.20528,-33.86874],[151.20604,-33.86868],[151.20631,-33.87084],[151.20553,-33.87088],[151.20528,-33.86874]]","1614","Pagewood - Hillsdale - Daceyville (1614)","[[151.22262,-33.93197],[151.22412,-33.93253],[151.22558,-33.93281],[151.22575,-33.93284],[151.22586,-33.93254],[151.2271,-33.93281],[151.22725,-33.93243],[151.22758,-33.93217],[151.22921,-33.93231],[151.22986,-33.9318],[151.23038,-33.93387],[151.23048,-33.93526],[151.2285,-33.94012],[151.22389,-33.93946],[151.22285,-33.94306],[151.22158,-33.94549],[151.22008,-33.94414],[151.21748,-33.94269],[151.21939,-33.93835],[151.21941,-33.93797],[151.21916,-33.93794],[151.21924,-33.93771],[151.21988,-33.93675],[151.21982,-33.93652],[151.22011,-33.93665],[151.22262,-33.93197]]","07/31/2016 - 08/28/2016, Every day, Daily Average",1125,803,1575
"1844","Sydney - Haymarket - The Rocks (1844)","[[151.20528,-33.86874],[151.20604,-33.86868],[151.20631,-33.87084],[151.20553,-33.87088],[151.20528,-33.86874]]","1621","Sydney Airport (1621)","[[151.1607,-33.94545],[151.15999,-33.9448],[151.15983,-33.94419],[151.16122,-33.93798],[151.16122,-33.93734],[151.16046,-33.93401],[151.16207,-33.93374],[151.16214,-33.93338],[151.16323,-33.93158],[151.1637,-33.93125],[151.1651,-33.92972],[151.16835,-33.92769],[151.16923,-33.92733],[151.17359,-33.92654],[151.17291,-33.92714],[151.17131,-33.92789],[151.17131,-33.92818],[151.17193,-33.92918],[151.17074,-33.9299],[151.17073,-33.93067],[151.17045,-33.93158],[151.16917,-33.93384],[151.16708,-33.93579],[151.16617,-33.93692],[151.1658,-33.9382],[151.16607,-33.93929],[151.16691,-33.94033],[151.16805,-33.9412],[151.16944,-33.94198],[151.17069,-33.94229],[151.17195,-33.94216],[151.17492,-33.9413],[151.17728,-33.9409],[151.18051,-33.93975],[151.18177,-33.93971],[151.18285,-33.93989],[151.18371,-33.94017],[151.18463,-33.9407],[151.18576,-33.94201],[151.18602,-33.94276],[151.18605,-33.94361],[151.18544,-33.94509],[151.18809,-33.94445],[151.18991,-33.94873],[151.1906,-33.94998],[151.19238,-33.95223],[151.19424,-33.95385],[151.19353,-33.95462],[151.19282,-33.95421],[151.19235,-33.95422],[151.19275,-33.95602],[151.19142,-33.95776],[151.19432,-33.96898],[151.19467,-33.96939],[151.19544,-33.97222],[151.19556,-33.97294],[151.19535,-33.97341],[151.19468,-33.97384],[151.19299,-33.974],[151.19201,-33.97357],[151.1914,-33.97282],[151.19018,-33.96809],[151.19028,-33.96684],[151.18692,-33.95391],[151.18657,-33.95293],[151.18584,-33.95215],[151.18486,-33.95182],[151.18209,-33.95239],[151.18077,-33.95575],[151.18215,-33.96117],[151.1825,-33.96154],[151.18532,-33.96252],[151.1853,-33.96264],[151.18574,-33.96215],[151.18619,-33.96219],[151.18664,-33.96366],[151.1867,-33.96519],[151.18596,-33.96652],[151.18432,-33.9676],[151.18268,-33.96793],[151.18083,-33.96771],[151.1794,-33.967],[151.17856,-33.96589],[151.17569,-33.95499],[151.1713,-33.95155],[151.16891,-33.95001],[151.16803,-33.94977],[151.16664,-33.94832],[151.16637,-33.94833],[151.16615,-33.94812],[151.1663,-33.94801],[151.16585,-33.94765],[151.16143,-33.9459],[151.1607,-33.94545]]","07/31/2016 - 08/28/2016, Every day, Daily Average",1291,885,1883
"1844","Sydney - Haymarket - The Rocks (1844)","[[151.20528,-33.86874],[151.20604,-33.86868],[151.20631,-33.87084],[151.20553,-33.87088],[151.20528,-33.86874]]","1622","Sydney Airport (1622)","[[151.1861,-33.93173],[151.18605,-33.93215],[151.1911,-33.93285],[151.19199,-33.93367],[151.19259,-33.93505],[151.19278,-33.9361],[151.19277,-33.93924],[151.19303,-33.93966],[151.19308,-33.94022],[151.19296,-33.94213],[151.1924,-33.94316],[151.19116,-33.94399],[151.18818,-33.94466],[151.18809,-33.94445],[151.18544,-33.94509],[151.18588,-33.94425],[151.18606,-33.94354],[151.18601,-33.9427],[151.18569,-33.94189],[151.18512,-33.94113],[151.18441,-33.94055],[151.18353,-33.9401],[151.18254,-33.93982],[151.18051,-33.93975],[151.17728,-33.9409],[151.17492,-33.9413],[151.17195,-33.94216],[151.17055,-33.94228],[151.16927,-33.9419],[151.16762,-33.94091],[151.16646,-33.93987],[151.16594,-33.93899],[151.16582,-33.93796],[151.16623,-33.93682],[151.16708,-33.93579],[151.16917,-33.93384],[151.17045,-33.93158],[151.17073,-33.93067],[151.17074,-33.9299],[151.17193,-33.92918],[151.17131,-33.92818],[151.17131,-33.92789],[151.17325,-33.92689],[151.17381,-33.92629],[151.17424,-33.92497],[151.17525,-33.92562],[151.17593,-33.92586],[151.17688,-33.92593],[151.17919,-33.9256],[151.18288,-33.92646],[151.18355,-33.92696],[151.18405,-33.92779],[151.18413,-33.92834],[151.18395,-33.92977],[151.18414,-33.93046],[151.18496,-33.9313],[151.1861,-33.93173]]","07/31/2016 - 08/28/2016, Every day, Daily Average",1297,901,1866
"1844","Sydney - Haymarket - The Rocks (1844)","[[151.20528,-33.86874],[151.20604,-33.86868],[151.20631,-33.87084],[151.20553,-33.87088],[151.20528,-33.86874]]","1625","Marrickville (1625)","[[151.1427,-33.92276],[151.14105,-33.92279],[151.14057,-33.92264],[151.13934,-33.92205],[151.13712,-33.92128],[151.13675,-33.92064],[151.13692,-33.91964],[151.13721,-33.91936],[151.13866,-33.91869],[151.13982,-33.91719],[151.13998,-33.91656],[151.13977,-33.91602],[151.14014,-33.91534],[151.14048,-33.91574],[151.14242,-33.91584],[151.14286,-33.91465],[151.14389,-33.91422],[151.14646,-33.91374],[151.15022,-33.9159],[151.14858,-33.91731],[151.14528,-33.91924],[151.14289,-33.9222],[151.1427,-33.92276]]","07/31/2016 - 08/28/2016, Every day, Daily Average",1148,924,1426
"1844","Sydney - Haymarket - The Rocks (1844)","[[151.20528,-33.86874],[151.20604,-33.86868],[151.20631,-33.87084],[151.20553,-33.87088],[151.20528,-33.86874]]","1627","Marrickville (1627)","[[151.15022,-33.9159],[151.14646,-33.91374],[151.14675,-33.91329],[151.14844,-33.91169],[151.15215,-33.9134],[151.15814,-33.91511],[151.15873,-33.91589],[151.15891,-33.91674],[151.15742,-33.92123],[151.15681,-33.92071],[151.15522,-33.91981],[151.15583,-33.91907],[151.15022,-33.9159]]","07/31/2016 - 08/28/2016, Every day, Daily Average",1095,871,1376
"1844","Sydney - Haymarket - The Rocks (1844)","[[151.20528,-33.86874],[151.20604,-33.86868],[151.20631,-33.87084],[151.20553,-33.87088],[151.20528,-33.86874]]","1628","Marrickville (1628)","[[151.16011,-33.91231],[151.16221,-33.90972],[151.16385,-33.91085],[151.16687,-33.91335],[151.16446,-33.91514],[151.16434,-33.9153],[151.16467,-33.91576],[151.15909,-33.91943],[151.1582,-33.92022],[151.15743,-33.92124],[151.15891,-33.91674],[151.15873,-33.91589],[151.15782,-33.91468],[151.15864,-33.9141],[151.16011,-33.91231]]","07/31/2016 - 08/28/2016, Every day, Daily Average",1121,875,1434
"1844","Sydney - Haymarket - The Rocks (1844)","[[151.20528,-33.86874],[151.20604,-33.86868],[151.20631,-33.87084],[151.20553,-33.87088],[151.20528,-33.86874]]","1629","Marrickville (1629)","[[151.14133,-33.91111],[151.14287,-33.91126],[151.1462,-33.91115],[151.14844,-33.91169],[151.14675,-33.91329],[151.14646,-33.91374],[151.14389,-33.91422],[151.14286,-33.91465],[151.14242,-33.91584],[151.14048,-33.91574],[151.14014,-33.91534],[151.13977,-33.91602],[151.13909,-33.91557],[151.13733,-33.91483],[151.13661,-33.91411],[151.14024,-33.91199],[151.14094,-33.91129],[151.14133,-33.91111]]","07/31/2016 - 08/28/2016, Every day, Daily Average",1098,891,1352
"1844","Sydney - Haymarket - The Rocks (1844)","[[151.20528,-33.86874],[151.20604,-33.86868],[151.20631,-33.87084],[151.20553,-33.87088],[151.20528,-33.86874]]","1630","Marrickville (1630)","[[151.14844,-33.91169],[151.14913,-33.91104],[151.15103,-33.9103],[151.15241,-33.90868],[151.16011,-33.91231],[151.15864,-33.9141],[151.15782,-33.91468],[151.15814,-33.91511],[151.15215,-33.9134],[151.14844,-33.91169]]","07/31/2016 - 08/28/2016, Every day, Daily Average",1102,886,1369
"1844","Sydney - Haymarket - The Rocks (1844)","[[151.20528,-33.86874],[151.20604,-33.86868],[151.20631,-33.87084],[151.20553,-33.87088],[151.20528,-33.86874]]","1631","Marrickville (1631)","[[151.17363,-33.9099],[151.16741,-33.91397],[151.16676,-33.91322],[151.16385,-33.91085],[151.16291,-33.91013],[151.15994,-33.9084],[151.15916,-33.9076],[151.16348,-33.90228],[151.16836,-33.90414],[151.16758,-33.90555],[151.16732,-33.90557],[151.16745,-33.90587],[151.16924,-33.90722],[151.17147,-33.90858],[151.17096,-33.90919],[151.17167,-33.90989],[151.17241,-33.90941],[151.17363,-33.9099]]","07/31/2016 - 08/28/2016, Every day, Daily Average",1016,800,1289
"1844","Sydney - Haymarket - The Rocks (1844)","[[151.20528,-33.86874],[151.20604,-33.86868],[151.20631,-33.87084],[151.20553,-33.87088],[151.20528,-33.86874]]","1632","Marrickville (1632)","[[151.15241,-33.90868],[151.15103,-33.9103],[151.14913,-33.91104],[151.14844,-33.91169],[151.14722,-33.9113],[151.14607,-33.91114],[151.14322,-33.90899],[151.1447,-33.9075],[151.14583,-33.90664],[151.15241,-33.90868]]","07/31/2016 - 08/28/2016, Every day, Daily Average",1026,858,1226
"1844","Sydney - Haymarket - The Rocks (1844)","[[151.20528,-33.86874],[151.20604,-33.86868],[151.20631,-33.87084],[151.20553,-33.87088],[151.20528,-33.86874]]","1633","Marrickville (1633)","[[151.15241,-33.90868],[151.15309,-33.90601],[151.15343,-33.90152],[151.15977,-33.90824],[151.16221,-33.90972],[151.16011,-33.91231],[151.15241,-33.90868]]","07/31/2016 - 08/28/2016, Every day, Daily Average",1043,830,1309
"1844","Sydney - Haymarket - The Rocks (1844)","[[151.20528,-33.86874],[151.20604,-33.86868],[151.20631,-33.87084],[151.20553,-33.87088],[151.20528,-33.86874]]","1634","Marrickville (1634)","[[151.14905,-33.90104],[151.15343,-33.90125],[151.15309,-33.90601],[151.15241,-33.90868],[151.14583,-33.90664],[151.14698,-33.90575],[151.14884,-33.9037],[151.14905,-33.90104]]","07/31/2016 - 08/28/2016, Every day, Daily Average",971,765,1231
"1844","Sydney - Haymarket - The Rocks (1844)","[[151.20528,-33.86874],[151.20604,-33.86868],[151.20631,-33.87084],[151.20553,-33.87088],[151.20528,-33.86874]]","1635","Marrickville (1635)","[[151.16956,-33.90197],[151.17018,-33.90085],[151.17099,-33.90255],[151.17148,-33.90241],[151.17261,-33.90475],[151.17333,-33.90503],[151.17523,-33.90889],[151.17363,-33.9099],[151.17241,-33.90941],[151.17167,-33.90989],[151.17096,-33.90919],[151.17147,-33.90858],[151.16924,-33.90722],[151.16745,-33.90587],[151.16732,-33.90557],[151.16758,-33.90555],[151.16956,-33.90197]]","07/31/2016 - 08/28/2016, Every day, Daily Average",975,724,1312
"1844","Sydney - Haymarket - The Rocks (1844)","[[151.20528,-33.86874],[151.20604,-33.86868],[151.20631,-33.87084],[151.20553,-33.87088],[151.20528,-33.86874]]","1636","Marrickville (1636)","[[151.15343,-33.90152],[151.15344,-33.90104],[151.15613,-33.90117],[151.15744,-33.89976],[151.16348,-33.90228],[151.15916,-33.9076],[151.15343,-33.90152]]","07/31/2016 - 08/28/2016, Every day, Daily Average",953,760,1194
"1844","Sydney - Haymarket - The Rocks (1844)","[[151.20528,-33.86874],[151.20604,-33.86868],[151.20631,-33.87084],[151.20553,-33.87088],[151.20528,-33.86874]]","1637","Marrickville (1637)","[[151.16348,-33.90228],[151.15764,-33.89984],[151.15831,-33.89799],[151.16094,-33.89863],[151.16956,-33.90197],[151.16836,-33.90414],[151.16348,-33.90228]]","07/31/2016 - 08/28/2016, Every day, Daily Average",949,717,1254
"1844","Sydney - Haymarket - The Rocks (1844)","[[151.20528,-33.86874],[151.20604,-33.86868],[151.20631,-33.87084],[151.20553,-33.87088],[151.20528,-33.86874]]","1639","Petersham - Stanmore (1639)","[[151.17018,-33.90085],[151.17106,-33.89939],[151.17217,-33.89901],[151.17356,-33.89884],[151.17455,-33.9018],[151.17441,-33.90185],[151.17504,-33.9032],[151.17281,-33.90397],[151.17333,-33.90503],[151.17261,-33.90475],[151.17148,-33.90241],[151.17099,-33.90255],[151.17018,-33.90085]]","07/31/2016 - 08/28/2016, Every day, Daily Average",959,710,1294
"1844","Sydney - Haymarket - The Rocks (1844)","[[151.20528,-33.86874],[151.20604,-33.86868],[151.20631,-33.87084],[151.20553,-33.87088],[151.20528,-33.86874]]","1640","Petersham - Stanmore (1640)","[[151.14905,-33.90104],[151.14939,-33.89688],[151.15089,-33.89718],[151.15251,-33.89658],[151.15344,-33.89717],[151.15366,-33.8977],[151.15343,-33.90125],[151.14905,-33.90104]]","07/31/2016 - 08/28/2016, Every day, Daily Average",969,747,1255
"1844","Sydney - Haymarket - The Rocks (1844)","[[151.20528,-33.86874],[151.20604,-33.86868],[151.20631,-33.87084],[151.20553,-33.87088],[151.20528,-33.86874]]","1641","Petersham - Stanmore (1641)","[[151.15077,-33.89718],[151.15013,-33.89653],[151.14931,-33.89523],[151.15109,-33.89436],[151.15087,-33.89403],[151.15281,-33.89414],[151.15622,-33.8937],[151.15752,-33.89376],[151.16003,-33.89445],[151.1605,-33.89566],[151.16099,-33.89643],[151.16226,-33.89619],[151.16094,-33.89863],[151.15831,-33.89799],[151.15764,-33.89984],[151.15744,-33.89976],[151.15715,-33.90013],[151.15702,-33.90007],[151.15613,-33.90117],[151.15344,-33.90104],[151.15366,-33.8977],[151.15335,-33.8971],[151.15251,-33.89658],[151.15077,-33.89718]]","07/31/2016 - 08/28/2016, Every day, Daily Average",889,688,1147
"1844","Sydney - Haymarket - The Rocks (1844)","[[151.20528,-33.86874],[151.20604,-33.86868],[151.20631,-33.87084],[151.20553,-33.87088],[151.20528,-33.86874]]","1642","Petersham - Stanmore (1642)","[[151.16948,-33.89893],[151.17093,-33.89949],[151.16956,-33.90197],[151.16407,-33.89986],[151.16536,-33.89734],[151.16948,-33.89893]]","07/31/2016 - 08/28/2016, Every day, Daily Average",923,704,1208
"1844","Sydney - Haymarket - The Rocks (1844)","[[151.20528,-33.86874],[151.20604,-33.86868],[151.20631,-33.87084],[151.20553,-33.87088],[151.20528,-33.86874]]","1643","Petersham - Stanmore (1643)","[[151.17147,-33.89539],[151.16948,-33.89893],[151.16536,-33.89734],[151.16407,-33.89986],[151.16094,-33.89863],[151.16226,-33.89619],[151.16099,-33.89643],[151.1605,-33.89566],[151.16003,-33.89445],[151.16229,-33.89468],[151.16573,-33.8942],[151.16731,-33.89416],[151.16887,-33.89444],[151.17147,-33.89539]]","07/31/2016 - 08/28/2016, Every day, Daily Average",949,691,1301
"1844","Sydney - Haymarket - The Rocks (1844)","[[151.20528,-33.86874],[151.20604,-33.86868],[151.20631,-33.87084],[151.20553,-33.87088],[151.20528,-33.86874]]","1644","Petersham - Stanmore (1644)","[[151.17147,-33.89539],[151.17351,-33.89637],[151.17321,-33.89707],[151.174,-33.89879],[151.17217,-33.89901],[151.17093,-33.89949],[151.16948,-33.89893],[151.17147,-33.89539]]","07/31/2016 - 08/28/2016, Every day, Daily Average",909,665,1241
"1844","Sydney - Haymarket - The Rocks (1844)","[[151.20528,-33.86874],[151.20604,-33.86868],[151.20631,-33.87084],[151.20553,-33.87088],[151.20528,-33.86874]]","1645","Petersham - Stanmore (1645)","[[151.14907,-33.88986],[151.15238,-33.8891],[151.15442,-33.88879],[151.1542,-33.89397],[151.15239,-33.89415],[151.14995,-33.89389],[151.1504,-33.8932],[151.149,-33.89094],[151.14907,-33.88986]]","07/31/2016 - 08/28/2016, Every day, Daily Average",935,650,1344
"1844","Sydney - Haymarket - The Rocks (1844)","[[151.20528,-33.86874],[151.20604,-33.86868],[151.20631,-33.87084],[151.20553,-33.87088],[151.20528,-33.86874]]","1646","Petersham - Stanmore (1646)","[[151.15442,-33.88879],[151.15959,-33.88779],[151.16079,-33.88785],[151.16301,-33.88831],[151.16427,-33.89048],[151.16189,-33.89132],[151.16209,-33.8917],[151.16117,-33.89465],[151.15729,-33.89373],[151.15622,-33.8937],[151.1542,-33.89397],[151.15442,-33.88879]]","07/31/2016 - 08/28/2016, Every day, Daily Average",783,578,1060
"1844","Sydney - Haymarket - The Rocks (1844)","[[151.20528,-33.86874],[151.20604,-33.86868],[151.20631,-33.87084],[151.20553,-33.87088],[151.20528,-33.86874]]","1647","Petersham - Stanmore (1647)","[[151.16117,-33.89465],[151.16209,-33.8917],[151.16189,-33.89132],[151.16418,-33.89049],[151.16578,-33.89081],[151.168,-33.89063],[151.16823,-33.89169],[151.16885,-33.89146],[151.17047,-33.89131],[151.17256,-33.89154],[151.17199,-33.89462],[151.17147,-33.89539],[151.16887,-33.89444],[151.16731,-33.89416],[151.16573,-33.8942],[151.16263,-33.89467],[151.16117,-33.89465]]","07/31/2016 - 08/28/2016, Every day, Daily Average",759,562,1023
"1844","Sydney - Haymarket - The Rocks (1844)","[[151.20528,-33.86874],[151.20604,-33.86868],[151.20631,-33.87084],[151.20553,-33.87088],[151.20528,-33.86874]]","1648","Petersham - Stanmore (1648)","[[151.17357,-33.88743],[151.17371,-33.88775],[151.17314,-33.88791],[151.17248,-33.89153],[151.17047,-33.89131],[151.16885,-33.89146],[151.16823,-33.89169],[151.168,-33.89063],[151.16578,-33.89081],[151.16427,-33.89048],[151.16301,-33.88831],[151.17357,-33.88743]]","07/31/2016 - 08/28/2016, Every day, Daily Average",680,482,957
"1844","Sydney - Haymarket - The Rocks (1844)","[[151.20528,-33.86874],[151.20604,-33.86868],[151.20631,-33.87084],[151.20553,-33.87088],[151.20528,-33.86874]]","1650","Sydenham - Tempe - St Peters (1650)","[[151.16369,-33.92222],[151.16465,-33.92144],[151.16652,-33.92091],[151.16808,-33.92012],[151.16932,-33.92133],[151.17424,-33.92497],[151.17381,-33.92629],[151.17359,-33.92654],[151.16896,-33.92741],[151.16593,-33.92916],[151.1651,-33.92972],[151.1637,-33.93125],[151.16323,-33.93158],[151.16214,-33.93338],[151.16207,-33.93374],[151.16052,-33.934],[151.16015,-33.93355],[151.15975,-33.93333],[151.15634,-33.93203],[151.15591,-33.93151],[151.15583,-33.93085],[151.15699,-33.92934],[151.15665,-33.9291],[151.15951,-33.9258],[151.16369,-33.92222]]","07/31/2016 - 08/28/2016, Every day, Daily Average",1435,1017,2023
"1844","Sydney - Haymarket - The Rocks (1844)","[[151.20528,-33.86874],[151.20604,-33.86868],[151.20631,-33.87084],[151.20553,-33.87088],[151.20528,-33.86874]]","1652","Sydenham - Tempe - St Peters (1652)","[[151.16808,-33.92012],[151.17216,-33.91699],[151.17454,-33.91549],[151.17826,-33.91954],[151.17935,-33.92019],[151.17742,-33.92236],[151.17668,-33.9229],[151.17515,-33.92365],[151.17453,-33.92431],[151.17424,-33.92497],[151.16932,-33.92133],[151.16808,-33.92012]]","07/31/2016 - 08/28/2016, Every day, Daily Average",1178,879,1578
"1844","Sydney - Haymarket - The Rocks (1844)","[[151.20528,-33.86874],[151.20604,-33.86868],[151.20631,-33.87084],[151.20553,-33.87088],[151.20528,-33.86874]]","1653","Sydenham - Tempe - St Peters (1653)","[[151.17199,-33.91711],[151.16757,-33.92048],[151.16482,-33.92137],[151.16369,-33.92222],[151.16145,-33.92],[151.1621,-33.91955],[151.16085,-33.91824],[151.16467,-33.91576],[151.16434,-33.9153],[151.16446,-33.91514],[151.16687,-33.91335],[151.16838,-33.91513],[151.16932,-33.91446],[151.17199,-33.91711]]","07/31/2016 - 08/28/2016, Every day, Daily Average",1246,920,1687
"1844","Sydney - Haymarket - The Rocks (1844)","[[151.20528,-33.86874],[151.20604,-33.86868],[151.20631,-33.87084],[151.20553,-33.87088],[151.20528,-33.86874]]","1654","Sydenham - Tempe - St Peters (1654)","[[151.17454,-33.91549],[151.17711,-33.91443],[151.17835,-33.91351],[151.17899,-33.91278],[151.18008,-33.91342],[151.18134,-33.91391],[151.18135,-33.91341],[151.18499,-33.9155],[151.18571,-33.91597],[151.18552,-33.91609],[151.18603,-33.9166],[151.18598,-33.9173],[151.18122,-33.91893],[151.1804,-33.91948],[151.17962,-33.92032],[151.17826,-33.91954],[151.17454,-33.91549]]","07/31/2016 - 08/28/2016, Every day, Daily Average",1130,817,1562
"1844","Sydney - Haymarket - The Rocks (1844)","[[151.20528,-33.86874],[151.20604,-33.86868],[151.20631,-33.87084],[151.20553,-33.87088],[151.20528,-33.86874]]","1655","Sydenham - Tempe - St Peters (1655)","[[151.17454,-33.91549],[151.17199,-33.91711],[151.16932,-33.91446],[151.16838,-33.91513],[151.16741,-33.91397],[151.17504,-33.90898],[151.17559,-33.91015],[151.17939,-33.91233],[151.17835,-33.91351],[151.17711,-33.91443],[151.17454,-33.91549]]","07/31/2016 - 08/28/2016, Every day, Daily Average",1129,876,1454
"1844","Sydney - Haymarket - The Rocks (1844)","[[151.20528,-33.86874],[151.20604,-33.86868],[151.20631,-33.87084],[151.20553,-33.87088],[151.20528,-33.86874]]","1656","Sydenham - Tempe - St Peters (1656)","[[151.18157,-33.90691],[151.18112,-33.90904],[151.18134,-33.91391],[151.18008,-33.91342],[151.17899,-33.91278],[151.17939,-33.91233],[151.17559,-33.91015],[151.17504,-33.90898],[151.18157,-33.90691]]","07/31/2016 - 08/28/2016, Every day, Daily Average",1013,753,1361
